Instance,AireRect,AirePoly,AireCirle,QualiteRect,TempsRect,QualiteCercle,TempsCercle
test-886.points,136267.94014313602,109057.5,120687.42338030548,0.24950544568815558,62633,0.10664028957481597,27893
test-887.points,136730.1491351924,110161.0,135917.8645649088,0.24118471269498643,80748,0.23381109979855674,28430
test-888.points,138775.3247392156,113535.0,150673.9252588201,0.2223131610447493,84344,0.32711432825842324,29312
test-889.points,139974.3486146095,110017.0,125663.70614359173,0.2722974505268232,63992,0.14222080354483158,26454
test-89.points,136795.57798044753,107421.0,124410.21067480941,0.27345284423387906,111516,0.15815539489307873,50547
test-890.points,140532.28900187305,109876.5,119459.06065275188,0.27900223434376836,80295,0.08721210315901828,29646
test-891.points,139978.0726840855,110730.0,150673.9252588201,0.2641386497253273,84600,0.3607326402855602,28404
test-892.points,138098.97612693484,109519.0,125663.70614359173,0.26095906762237453,69711,0.14741465995481806,27963
test-893.points,130150.55208034428,103055.5,147934.45646488975,0.26291708914462864,69448,0.43548337027028894,27448
test-894.points,136273.3882352941,108727.0,120687.42338030548,0.25335370455631145,86461,0.11000416989621242,29041
test-895.points,132452.9071740807,107842.0,137227.90870145577,0.22821263676564518,74133,0.27249039058489055,28349
test-896.points,141949.2860202261,110627.5,126923.48479768123,0.2831283905016937,69742,0.14730500822744097,27335
test-897.points,139637.74111675122,110357.5,120687.42338030548,0.26532171457989917,65049,0.0936041807788821,26894
test-898.points,135843.00534124632,107269.5,120687.42338030548,0.26637119909430274,70504,0.1250860997795784,29254
test-899.points,136195.7287713669,110607.5,120687.42338030548,0.231342619364572,72475,0.0911323678801661,27884
test-9.points,135836.68960728348,106316.5,138544.23602330987,0.2776632941009485,142864,0.30313014464650245,49801
test-90.points,134890.39579210503,107329.5,126923.48479768123,0.2567877032139816,60090,0.18255917336502292,28006
test-900.points,134228.76662202232,106419.5,119459.06065275188,0.26131739598496817,75013,0.12252980565358684,26949
test-901.points,142502.20390655939,111664.5,154830.25233951936,0.27616390085084674,151309,0.3865664767183783,53028
test-902.points,139365.8973791578,108614.0,166190.25137490008,0.2831301432518625,84342,0.53009972356142,28114
test-903.points,141579.0537897311,110108.5,123162.99839133426,0.2858140269800342,67670,0.1185603145200802,26740
test-904.points,133774.00461856468,107126.5,134614.10361366902,0.2487480186374489,67884,0.256590139822257,27805
test-905.points,130720.1145894861,107623.0,139866.84653047117,0.21461132461914367,78203,0.29959996032884395,27039
test-906.points,126901.49240145639,105599.5,123162.99839133426,0.20172436802689764,92628,0.16632179500219468,28809
test-907.points,133914.3706968544,107990.0,121922.06929316626,0.24006269744285946,83344,0.12901258721331854,26593
test-908.points,141653.57607113983,111155.0,160459.98637475228,0.2743788050122786,65493,0.4435696673541656,29816
test-909.points,139160.33415572878,112093.5,124410.21067480941,0.24146658062892823,83625,0.10987890176334414,29724
test-91.points,134980.15384615381,110685.0,163312.5525042118,0.2194981600592114,121496,0.4754714053775291,31747
test-910.points,134174.7443930224,108927.5,124410.21067480941,0.23178026111883976,65038,0.14213775836964415,26386
test-911.points,137139.69811320753,108254.0,130740.51987179283,0.2668326169306219,210798,0.20771999068665203,48412
test-912.points,134328.69284785437,109707.5,167638.52558820497,0.224425794479451,84863,0.5280498196404528,30337
test-913.points,136027.003900808,110123.0,129461.89166178179,0.23522791697291212,73889,0.17561174016129044,28851
test-914.points,132494.18710052295,105484.0,129461.89166178179,0.25605956448867073,111251,0.22731306797032524,38561
test-915.points,139878.55115103876,111068.0,125663.70614359173,0.25939560585442045,70658,0.13141234328151885,26824
test-916.points,133134.2918646226,108828.5,124410.21067480941,0.2233403186171139,65111,0.14317674758734533,28579
test-917.points,134436.92307692303,108521.5,139866.84653047117,0.23880450488541927,84924,0.2888399674762252,31949
test-918.points,134882.77110225047,107070.0,135917.8645649088,0.25976250212244767,247580,0.2694299483039957,31749
test-919.points,142260.41257367397,112942.5,173494.45429449633,0.25958264226198247,58055,0.5361308125328936,30076
test-92.points,143328.53868613142,113263.5,133316.62584773646,0.26544331303669244,109569,0.17704843879746313,29798
test-920.points,138198.7256176853,108210.0,128189.54663707792,0.277134512685383,79014,0.18463678622195645,33307
test-921.points,134472.21462710804,107371.5,139866.84653047117,0.25240137864431467,80519,0.30264405853016085,27050
test-922.points,145935.2137184116,113509.5,125663.70614359173,0.2856651973483417,155909,0.10707655432885987,40309
test-923.points,130059.87932513581,105156.0,125663.70614359173,0.23682794443622623,74499,0.19502174049594623,27484
test-924.points,132271.72780211281,104732.0,123162.99839133426,0.2629542814241379,78133,0.17598249237419572,25164
test-925.points,133022.42436619013,106150.5,126923.48479768123,0.25314929619917126,73461,0.1956937065551385,27594
test-926.points,135430.74324324323,108118.0,164748.26034690233,0.2526197602919331,87066,0.5237819821574792,32997
test-927.points,130004.92295898811,105949.5,126923.48479768123,0.22704612064226937,72899,0.19796209323952674,26597
test-928.points,136323.76470588238,110882.0,137227.90870145577,0.22944900620373354,106374,0.2376031159381664,38909
test-929.points,136234.0,111065.0,130740.51987179283,0.22661504524377607,91813,0.177153197423066,28616
test-93.points,143211.21946813847,113079.5,159043.12808798326,0.2664649159939554,92385,0.406471801590768,27888
test-930.points,136345.98914826504,109153.0,133316.62584773646,0.24912727225330533,84791,0.22137390495667963,30367
test-931.points,136450.71642619313,107608.5,170553.92357073628,0.2680291652257316,117081,0.5849484340989446,30298
test-932.points,130241.9046793761,106957.5,121922.06929316626,0.21769772740926152,128645,0.13991136005578153,29716
test-933.points,136032.06451211937,105951.0,143872.37716379817,0.28391487113967173,63370,0.35791429211426196,29681
test-934.points,134163.62942167322,108069.5,126923.48479768123,0.2414569274556948,798356,0.1744616640003076,38742
test-935.points,135150.52779497343,105286.5,138544.23602330987,0.2836453656924054,68686,0.31587844617600425,30454
test-936.points,131931.21776870056,102217.5,135917.8645649088,0.2906911024893053,63834,0.32969270980907206,29418
test-937.points,142674.414021049,111086.5,153438.52679397908,0.2843542106470993,66546,0.3812526886163403,27659
test-938.points,140567.5462791378,111639.5,137227.90870145577,0.2591201705412314,72037,0.2292056906512101,27766
test-939.points,140055.8420937123,110466.5,129461.89166178179,0.26785805736320323,82838,0.17195612843515273,28635
test-94.points,138898.43462359032,112584.0,170553.92357073628,0.23373156597376465,81502,0.5149037480524434,28455
test-940.points,137271.90154740887,107659.5,119459.06065275188,0.27505609395742003,90223,0.10960073800037984,29800
test-941.points,141843.32082841313,112160.0,129461.89166178179,0.2646515765728703,90946,0.15426080297594313,28809
test-942.points,124979.40243110334,103787.0,126923.48479768123,0.2041912997880595,70835,0.2229227629441186,193232
test-943.points,141723.65352617428,111844.5,156228.26107036683,0.26714906433641605,135830,0.3968345432307072,41466
test-944.points,135571.51710618442,109725.5,128189.54663707792,0.23555160018577648,141943,0.1682748917715382,30560
test-945.points,130862.84987558746,106797.0,135917.8645649088,0.2253420028239319,90943,0.2726749306151748,29535
test-946.points,144518.34831214382,113117.5,164748.26034690233,0.2775949637513544,77760,0.45643477222270934,29277
test-947.points,144226.69109826584,112877.5,142530.91710071533,0.2777275462183859,75036,0.26270441053988036,29218
test-948.points,136548.54775127093,108388.5,124410.21067480941,0.2598066008042452,112219,0.14781744073226788,29704
test-949.points,132672.37377049186,104966.0,124410.21067480941,0.2639556977544335,69338,0.1852429422366233,27750
test-95.points,121860.45687558466,104426.0,139866.84653047117,0.16695513450275468,105548,0.339387188348411,39300
test-950.points,140005.5978969025,111883.0,130740.51987179283,0.25135720258575933,144086,0.16854678433535764,30011
test-951.points,132051.36867013725,108005.0,123162.99839133426,0.22264125429505355,120612,0.14034533948737793,39893
test-952.points,139545.80046118365,113145.0,139866.84653047117,0.23333598887430873,156534,0.23617346352442592,41183
test-953.points,134364.08990971607,105501.0,119459.06065275188,0.27358119742671705,113573,0.13230263838970147,38431
test-954.points,131729.8618887015,105130.0,152053.084433746,0.25301875666985163,80507,0.44633391452245785,27702
test-955.points,134672.7914771367,108487.0,141195.74022293967,0.24137262047191554,110798,0.30149916785365694,42709
test-956.points,138608.6,111006.0,139866.84653047117,0.24865863106498742,84672,0.259993572694009,35355
test-957.points,136460.50146036863,108355.5,137227.90870145577,0.25937771004119425,64577,0.2664600200401066,28024
test-958.points,138419.87353878855,110147.0,141195.74022293967,0.2566831011174935,80960,0.28188457445903814,26958
test-959.points,143425.44112176285,112022.0,124410.21067480941,0.2803328017868174,83360,0.11058730137659922,29008
test-96.points,145923.13569576494,113557.0,166190.25137490008,0.2850210528260251,83883,0.4634963179275613,28946
test-960.points,140405.75883819856,112670.0,125663.70614359173,0.24616809122391548,130018,0.11532534076144252,33563
test-961.points,130624.32005963844,106613.5,123162.99839133426,0.22521369300921967,76629,0.1552289193332388,26706
test-962.points,135103.84277456586,109706.5,145220.12041218817,0.23150262541021593,89742,0.3237148246657051,30112
test-963.points,127711.47586206901,106471.5,125663.70614359173,0.1994897776594582,85031,0.18025674611132292,26443
test-964.points,122848.77296032387,99733.5,169093.08298681703,0.23177039771314423,68334,0.6954492019914775,27438
test-965.points,141378.68852459014,111261.5,132025.43126711104,0.2706883200800829,81433,0.18662278746117056,27580
test-966.points,139164.1840338224,109448.5,170553.92357073628,0.27150380346758896,101974,0.5583029787592912,28568
test-967.points,136644.15370012302,108131.5,126923.48479768123,0.2636849918860187,66827,0.1737882559446713,26060
test-968.points,130391.24746792707,107202.0,141195.74022293967,0.21631357127597495,180596,0.31709986961940695,29553
test-969.points,140982.37081361076,110178.5,153438.52679397908,0.27958150468204557,70461,0.39263582998478896,28101
test-97.points,134563.07750509263,106780.5,134614.10361366902,0.26018399899881195,68424,0.26066185880070813,26757
test-970.points,136550.81081081077,110452.5,121922.06929316626,0.23628537888061185,112091,0.1038416449891697,31726
test-971.points,140282.33109533862,111933.5,123162.99839133426,0.25326493940901185,61794,0.10032294524279384,27663
test-972.points,136142.7383015598,111141.5,126923.48479768123,0.22494962099269666,222112,0.1419990264453983,69004
test-973.points,138770.32925357696,110556.5,154830.25233951936,0.2551982855243875,79492,0.40046268052551737,28348
test-974.points,144200.61139896375,112706.0,137227.90870145577,0.27944041487555005,190539,0.2175741194031886,66890
test-975.points,139131.32826582686,109180.5,130740.51987179283,0.2743239705426048,88574,0.19747134215169226,27637
test-976.points,131345.49703329572,107886.0,135917.8645649088,0.21744709260975204,177757,0.25982856501222407,66931
test-977.points,137476.75048854144,112836.5,154830.25233951936,0.2183712760369334,99886,0.37216461286480307,29010
test-978.points,137659.70579762332,110744.0,147934.45646488975,0.2430443707796659,172301,0.33582366958832766,66632
test-979.points,130214.26705370104,101918.0,120687.42338030548,0.27763758171962793,58676,0.18416200651803893,26466
test-98.points,137506.26098937148,107733.5,164748.26034690233,0.2763556460095651,79331,0.5292203478667483,28302
test-980.points,141689.95009380864,112849.0,128189.54663707792,0.25557116229482446,78322,0.13593870248808515,27130
test-981.points,135588.40063592995,111127.0,120687.42338030548,0.22012112840200815,73582,0.08603150791711722,26040
test-982.points,133651.79301423032,108246.0,123162.99839133426,0.23470422014883074,176288,0.1378064629763156,66482
test-983.points,141218.1406534293,112294.0,132025.43126711104,0.2575751211411945,68825,0.1757122488032401,26582
test-984.points,144665.26496603,113463.0,138544.23602330987,0.2749994708938597,76804,0.2210521141104138,28453
test-985.points,139324.79793793592,109187.5,123162.99839133426,0.2760141768786346,220571,0.1279954059881787,65159
test-986.points,135799.1285429864,106718.0,126923.48479768123,0.2725044373300325,77916,0.18933530236399876,29880
test-987.points,135653.61650847815,112006.0,123162.99839133426,0.21112812267626868,93464,0.0996107207768715,28404
test-988.points,140374.05405405408,109598.0,129461.89166178179,0.28080853714533194,165629,0.18124319478258544,64609
test-989.points,139346.75866943866,108093.0,126923.48479768123,0.2891376746823444,70589,0.17420632971312888,26684
test-99.points,126988.40000000001,102345.0,118236.98111050545,0.2407875323660169,178877,0.15527852958625687,67893
test-990.points,142401.62443615304,111228.0,137227.90870145577,0.280267778222687,179011,0.23375326987319545,66295
test-991.points,140251.62352941177,109887.5,138544.23602330987,0.27632008671970665,72490,0.2607824913962906,27772
test-992.points,141936.86578743212,112138.0,138544.23602330987,0.26573387957188577,72347,0.23547981971597376,27954
test-993.points,138934.61902471862,109949.0,138544.23602330987,0.26362785495746777,86397,0.26007727240183964,27577
test-994.points,136167.92401306913,113886.5,137227.90870145577,0.1956458756136077,210365,0.20495325347126991,67199
test-995.points,144010.288,113798.0,142530.91710071533,0.2654905007117876,95139,0.2524905279593257,30408
test-996.points,137438.9250452626,107244.0,130740.51987179283,0.28155351390532424,161302,0.21909402737489114,67196
